prefix	input_text	target_text
translate english to pcm	He sent ice for the destruction of their vines; their trees were damaged by the bitter cold.	E distroy dia grape vine with big-big stones kon skata dia sykamore-fig tree.
translate english to pcm	Unhappy are you, Chorazin! Unhappy are you, Beth-saida! For if the works of power which were done in you had been done in Tyre and Sidon, they would have been turned from their sins in days gone by, clothing themselves in haircloth and putting dust on their heads. 	“E nor go betta for Korazin and Betsaida pipol! If to sey di mirakles wey dem do among una happen for Tyre and Sidon, dem for don turn from dia sin kom meet God, kon karry ashes put for head and wear tear-tear klot,
translate pcm to english	For dry season when every where dey hot for Israel , many months fit pass and rain fit no fall .	During the hot , dry season in Israel , it may not rain for several months .
translate pcm to english	That talk touch me and e make me give Jehovah my life .	That motivated me to make my dedication to Jehovah .
translate pcm to english	Even as e don pass 60 years wey I dey another country , I still need to ready to learn new things and do anything wey Jehovah sey make I do .	Even after more than 60 years in this foreign assignment , I still need to be ready to adjust to what Jehovah asks .
translate pcm to english	See my, our house!	Look at my... our house!
translate english to pcm	Well, that's how it is.	E get as e be o.
translate english to pcm	See, God is my salvation; I will have faith in the Lord, without fear: for the Lord Jah is my strength and song; and he has become my salvation. 	Si! Na God dey save mi. I go trust am and I nor go fear. Na God dey give mi pawa and strent and na-im dey save mi.
translate english to pcm	So Achish straight away gave him Ziklag: and for that reason Ziklag has been the property of the kings of Judah to this day. 	Dat day, Akish kon give David, Ziklag town. (Bikos of dat, na Judah kings get Ziklag kom rish today.)
translate pcm to english	This one come make my mama want learn the truth .	This was the beginning of my mother’s interest in the truth .
translate english to pcm	What I am now saying is not by the order of the Lord, but as a foolish person, taking credit to myself, as it seems. 	Wetin I dey boast about so, nor bi as Christ wont make I boast, instead, I dey tok like fool.
translate pcm to english	Like Noah , make we try get ‘ plenty work wey we fit dey do ’ for Jehovah .	Like Noah , we strive to have “ plenty to do in the work of the Lord . ”
translate pcm to english	Bikos God don promote am make e dey en rite hand and e don receive di Holy Spirit wey en Papa promise and naw, e don pour di Holy Spirit for awa body, as una si am dey happen so.	And so, being lifted up to the right hand of God, and having the Father's word that the Holy Spirit would come, he has sent this thing, which now you see and have knowledge of. 
translate english to pcm	"Mstchew, so I told him, ""no problem now, I'll keep waiting for you now."""	Mtschew so I tell am sey no wahala now, mah I dey look you now.
translate english to pcm	Then Ahimelech answering said to the king, Who among all your servants is so true to you as David, who is the king's son-in- law, and is a captain of your armed men, and has a place of honour in your house? 	Ahimelek ansa di king, “For all di savant wey yu get, na wish one dey good rish David? David na di king pikin husband, na en bi oga for di king sojas and e dey work for yor house.
translate english to pcm	Yet , what happened when he was arrested ?	Im apostles run leave am .
translate english to pcm	I have had no desire for any man's silver or gold or clothing. 	Since una know mi, I nor put eye for anybody gold, silva or koat.
translate english to pcm	And the bases of the door-pillars were shaking at the sound of his cry, and the house was full of smoke. 	Dia vois dey make di temple foundashon shake and smoke kon full di whole temple.
translate english to pcm	And he did not have to make an offering of himself again and again, as the high priest goes into the holy place every year with blood which is not his; 	Christ nor nid to offa ensef evry year like di High Priests dey do for di temple with animal blood,
translate english to pcm	9 : 18 .	9 : 18 .
translate english to pcm	Do you understand?	You understand?
translate english to pcm	Jehovah has lived up to his promise to care for fatherless children .	E do wetin e promise for Bible sey e go take care of children wey no get papa .
translate pcm to english	All my school na Abuja from primary, secondary to university.	I had all my education in Abuja, from primary school to secondary school up to university.
translate pcm to english	Confusion.	Confusion.
translate english to pcm	You are responsible for the blood drained out by you, and you are unclean through the images which you have made; and you have made your day come near, and the time of your judging has come; for this cause I have made you a name of shame to the nations and a cause of laughing to all countries. 	Una really kill pipol and na di juju wey una dey serve, dey dirty una. So una day dey kom and una time go soon end! Na dis make mi allow nashons and kountries dey laf and fool una.
translate english to pcm	And when they were taking food, Jesus took bread and, after blessing it, he gave the broken bread to the disciples and said, Take it; this is my body. 	As dem dey chop, Jesus take bread kon tank God, afta e divide am, e give en disciples, kon sey, “Make una chop, dis na my body.”
translate english to pcm	Sometimes your needs may be physical .	Sometimes we need cloth to wear , where to stay , and food wey we go chop .
translate pcm to english	But as time de go , my wife begin sick . So , we pack go place wey e get warm weather pass the place wey we dey before .	In time , however , Lene’s poor health required that we move to a warmer climate .
